exp_id,system,step_id,components,product_mix,automation_level,product_type,n_components,total_electricity,total_circularity,total_profit,total_revenue,total_cost,mean_electricity,mean_circularity,mean_profit,mean_revenue,mean_cost
exp079,system_05,4,"BSA, CSEB-NABS",mixed,a04,car_sa,45,3.6,2799.0,62785.95,63390,604.05,0.08,62.2,1395.24,1408.67,13.42
exp079,system_05,1,BOSP,mixed,a04,car_tl,30,2.1,377.7,22566.3,22950,383.7,0.07,12.59,752.21,765.0,12.79
exp079,system_05,2,BAT,mixed,a04,car_tl,15,0.9,3325.5,54627.45,54780,152.55,0.06,221.7,3641.83,3652.0,10.17
exp079,system_05,3,RT,mixed,a04,car_tl,30,2.4,2376.0,67402.8,67830,427.2,0.08,79.2,2246.76,2261.0,14.24
exp079,system_05,4,"CRE, FT",mixed,a04,car_tl,45,1.5,1623.0,62346.15,62610,263.85,0.03,36.07,1385.47,1391.33,5.86
exp080,system_05,1,BOSP,mixed,a06,car_rd,20,1.4,251.8,15044.2,15300,255.8,0.07,12.59,752.21,765.0,12.79
exp080,system_05,2,RT,mixed,a06,car_rd,20,1.6,1584.0,44935.2,45220,284.8,0.08,79.2,2246.76,2261.0,14.24
exp080,system_05,3,CORE,mixed,a06,car_rd,10,1.1,3360.0,95461.1,95650,188.9,0.11,336.0,9546.11,9565.0,18.89
exp080,system_05,4,"BSA, RAX_RD",mixed,a06,car_rd,30,2.4,2899.8,61337.3,61740,402.7,0.08,96.66,2044.58,2058.0,13.42
exp080,system_05,1,RT,mixed,a06,car_sa,30,2.4,2376.0,67402.8,67830,427.2,0.08,79.2,2246.76,2261.0,14.24
exp080,system_05,2,FT,mixed,a06,car_sa,30,1.5,1623.0,62348.4,62610,261.6,0.05,54.1,2078.28,2087.0,8.72
exp080,system_05,3,SSA,mixed,a06,car_sa,30,3.6,73.2,10348.2,10950,601.8,0.12,2.44,344.94,365.0,20.06
exp080,system_05,4,"BSA, CSEB-NABS",mixed,a06,car_sa,45,3.6,2799.0,62785.95,63390,604.05,0.08,62.2,1395.24,1408.67,13.42
exp080,system_05,1,BOSP,mixed,a06,car_tl,30,2.1,377.7,22566.3,22950,383.7,0.07,12.59,752.21,765.0,12.79
exp080,system_05,2,BAT,mixed,a06,car_tl,15,0.9,3325.5,54627.45,54780,152.55,0.06,221.7,3641.83,3652.0,10.17
exp080,system_05,3,RT,mixed,a06,car_tl,30,2.4,2376.0,67402.8,67830,427.2,0.08,79.2,2246.76,2261.0,14.24
exp080,system_05,4,"CRE, FT",mixed,a06,car_tl,45,1.5,1623.0,62346.15,62610,263.85,0.03,36.07,1385.47,1391.33,5.86
exp081,system_01,1,BOSP,sa_rd,a00,car_hd,10,0.7,125.9,7522.1,7650,127.9,0.07,12.59,752.21,765.0,12.79
exp081,system_01,2,BAT,sa_rd,a00,car_hd,5,0.3,1108.5,18209.15,18260,50.85,0.06,221.7,3641.83,3652.0,10.17
exp081,system_01,3,RT,sa_rd,a00,car_hd,10,0.9,792.0,22447.2,22610,162.8,0.09,79.2,2244.72,2261.0,16.28
exp081,system_01,4,FT,sa_rd,a00,car_hd,10,1.0,541.0,20688.3,20870,181.7,0.1,54.1,2068.83,2087.0,18.17
exp081,system_01,5,"FRONT_AXIS_GROUP, REAR_AXIS_GROUP",sa_rd,a00,car_hd,10,1.0,1836.5,43308.5,43480,171.5,0.1,183.65,4330.85,4348.0,17.15
exp081,system_01,5_1_1,"FAX, SSA",sa_rd,a00,car_hd,15,1.8,248.1,9852.45,10170,317.55,0.12,16.54,656.83,678.0,21.17
exp081,system_01,5_2_1,CHS,sa_rd,a00,car_hd,5,0.85,1158.0,24198.85,24350,151.15,0.17,231.6,4839.77,4870.0,30.23
exp081,system_01,5_2_2,"BSA, RAX_HD",sa_rd,a00,car_hd,15,1.4,454.5,13239.35,13480,240.65,0.09,30.3,882.62,898.67,16.04
exp081,system_01,1,BOSP,sa_rd,a00,car_rd,20,1.4,251.8,15044.2,15300,255.8,0.07,12.59,752.21,765.0,12.79
exp081,system_01,2,RT,sa_rd,a00,car_rd,20,1.8,1584.0,44894.4,45220,325.6,0.09,79.2,2244.72,2261.0,16.28
exp081,system_01,3,CORE,sa_rd,a00,car_rd,10,1.7,3360.0,95347.7,95650,302.3,0.17,336.0,9534.77,9565.0,30.23
exp081,system_01,4,"BSA, RAX_RD",sa_rd,a00,car_rd,30,2.8,2899.8,61258.7,61740,481.3,0.09,96.66,2041.96,2058.0,16.04
exp081,system_01,1,RT,sa_rd,a00,car_sa,40,3.6,3168.0,89788.8,90440,651.2,0.09,79.2,2244.72,2261.0,16.28
exp081,system_01,2,FT,sa_rd,a00,car_sa,40,4.0,2164.0,82753.2,83480,726.8,0.1,54.1,2068.83,2087.0,18.17
exp081,system_01,3,SSA,sa_rd,a00,car_sa,40,7.2,97.6,13332.8,14600,1267.2,0.18,2.44,333.32,365.0,31.68
exp081,system_01,4,"BSA, CSEB-NABS",sa_rd,a00,car_sa,60,5.6,3732.0,83557.4,84520,962.6,0.09,62.2,1392.62,1408.67,16.04
exp081,system_01,1,BOSP,sa_rd,a00,car_tl,10,0.7,125.9,7522.1,7650,127.9,0.07,12.59,752.21,765.0,12.79
exp081,system_01,2,BAT,sa_rd,a00,car_tl,5,0.3,1108.5,18209.15,18260,50.85,0.06,221.7,3641.83,3652.0,10.17
exp081,system_01,3,RT,sa_rd,a00,car_tl,10,0.9,792.0,22447.2,22610,162.8,0.09,79.2,2244.72,2261.0,16.28
exp081,system_01,4,"CRE, FT",sa_rd,a00,car_tl,15,1.0,541.0,20687.55,20870,182.45,0.07,36.07,1379.17,1391.33,12.16
exp082,system_01,1,BOSP,sa_rd,a02,car_hd,10,0.7,125.9,7522.1,7650,127.9,0.07,12.59,752.21,765.0,12.79
exp082,system_01,2,BAT,sa_rd,a02,car_hd,5,0.3,1108.5,18209.15,18260,50.85,0.06,221.7,3641.83,3652.0,10.17
exp082,system_01,3,RT,sa_rd,a02,car_hd,10,0.8,792.0,22467.6,22610,142.4,0.08,79.2,2246.76,2261.0,14.24
exp082,system_01,4,FT,sa_rd,a02,car_hd,10,0.5,541.0,20782.8,20870,87.2,0.05,54.1,2078.28,2087.0,8.72
exp082,system_01,5,"FRONT_AXIS_GROUP, REAR_AXIS_GROUP",sa_rd,a02,car_hd,10,1.0,1836.5,43308.5,43480,171.5,0.1,183.65,4330.85,4348.0,17.15
exp082,system_01,5_1_1,"FAX, SSA",sa_rd,a02,car_hd,15,1.8,248.1,9852.45,10170,317.55,0.12,16.54,656.83,678.0,21.17
exp082,system_01,5_2_1,CHS,sa_rd,a02,car_hd,5,0.85,1158.0,24198.85,24350,151.15,0.17,231.6,4839.77,4870.0,30.23
exp082,system_01,5_2_2,"BSA, RAX_HD",sa_rd,a02,car_hd,15,1.4,454.5,13239.35,13480,240.65,0.09,30.3,882.62,898.67,16.04
exp082,system_01,1,BOSP,sa_rd,a02,car_rd,20,1.4,251.8,15044.2,15300,255.8,0.07,12.59,752.21,765.0,12.79
exp082,system_01,2,RT,sa_rd,a02,car_rd,20,1.6,1584.0,44935.2,45220,284.8,0.08,79.2,2246.76,2261.0,14.24
exp082,system_01,3,CORE,sa_rd,a02,car_rd,10,1.7,3360.0,95347.7,95650,302.3,0.17,336.0,9534.77,9565.0,30.23
exp082,system_01,4,"BSA, RAX_RD",sa_rd,a02,car_rd,30,2.8,2899.8,61258.7,61740,481.3,0.09,96.66,2041.96,2058.0,16.04
exp082,system_01,1,RT,sa_rd,a02,car_sa,40,3.2,3168.0,89870.4,90440,569.6,0.08,79.2,2246.76,2261.0,14.24
exp082,system_01,2,FT,sa_rd,a02,car_sa,40,2.0,2164.0,83131.2,83480,348.8,0.05,54.1,2078.28,2087.0,8.72
exp082,system_01,3,SSA,sa_rd,a02,car_sa,40,7.2,97.6,13332.8,14600,1267.2,0.18,2.44,333.32,365.0,31.68
exp082,system_01,4,"BSA, CSEB-NABS",sa_rd,a02,car_sa,60,5.6,3732.0,83557.4,84520,962.6,0.09,62.2,1392.62,1408.67,16.04
exp082,system_01,1,BOSP,sa_rd,a02,car_tl,10,0.7,125.9,7522.1,7650,127.9,0.07,12.59,752.21,765.0,12.79
exp082,system_01,2,BAT,sa_rd,a02,car_tl,5,0.3,1108.5,18209.15,18260,50.85,0.06,221.7,3641.83,3652.0,10.17
exp082,system_01,3,RT,sa_rd,a02,car_tl,10,0.8,792.0,22467.6,22610,142.4,0.08,79.2,2246.76,2261.0,14.24
exp082,system_01,4,"CRE, FT",sa_rd,a02,car_tl,15,0.5,541.0,20782.05,20870,87.95,0.03,36.07,1385.47,1391.33,5.86
exp083,system_01,1,BOSP,sa_rd,a04,car_hd,10,0.7,125.9,7522.1,7650,127.9,0.07,12.59,752.21,765.0,12.79
exp083,system_01,2,BAT,sa_rd,a04,car_hd,5,0.3,1108.5,18209.15,18260,50.85,0.06,221.7,3641.83,3652.0,10.17
exp083,system_01,3,RT,sa_rd,a04,car_hd,10,0.8,792.0,22467.6,22610,142.4,0.08,79.2,2246.76,2261.0,14.24
exp083,system_01,4,FT,sa_rd,a04,car_hd,10,0.5,541.0,20782.8,20870,87.2,0.05,54.1,2078.28,2087.0,8.72
exp083,system_01,5,"FRONT_AXIS_GROUP, REAR_AXIS_GROUP",sa_rd,a04,car_hd,10,1.0,1836.5,43308.5,43480,171.5,0.1,183.65,4330.85,4348.0,17.15
exp083,system_01,5_1_1,"FAX, SSA",sa_rd,a04,car_hd,15,1.2,248.1,9968.65,10170,201.35,0.08,16.54,664.58,678.0,13.42
exp083,system_01,5_2_1,CHS,sa_rd,a04,car_hd,5,0.85,1158.0,24198.85,24350,151.15,0.17,231.6,4839.77,4870.0,30.23
exp083,system_01,5_2_2,"BSA, RAX_HD",sa_rd,a04,car_hd,15,1.2,454.5,13278.65,13480,201.35,0.08,30.3,885.24,898.67,13.42
exp083,system_01,1,BOSP,sa_rd,a04,car_rd,20,1.4,251.8,15044.2,15300,255.8,0.07,12.59,752.21,765.0,12.79
exp083,system_01,2,RT,sa_rd,a04,car_rd,20,1.6,1584.0,44935.2,45220,284.8,0.08,79.2,2246.76,2261.0,14.24
exp083,system_01,3,CORE,sa_rd,a04,car_rd,10,1.7,3360.0,95347.7,95650,302.3,0.17,336.0,9534.77,9565.0,30.23
exp083,system_01,4,"BSA, RAX_RD",sa_rd,a04,car_rd,30,2.4,2899.8,61337.3,61740,402.7,0.08,96.66,2044.58,2058.0,13.42
exp083,system_01,1,RT,sa_rd,a04,car_sa,40,3.2,3168.0,89870.4,90440,569.6,0.08,79.2,2246.76,2261.0,14.24
exp083,system_01,2,FT,sa_rd,a04,car_sa,40,2.0,2164.0,83131.2,83480,348.8,0.05,54.1,2078.28,2087.0,8.72
exp083,system_01,3,SSA,sa_rd,a04,car_sa,40,4.8,97.6,13797.6,14600,802.4,0.12,2.44,344.94,365.0,20.06
exp083,system_01,4,"BSA, CSEB-NABS",sa_rd,a04,car_sa,60,4.8,3732.0,83714.6,84520,805.4,0.08,62.2,1395.24,1408.67,13.42
exp083,system_01,1,BOSP,sa_rd,a04,car_tl,10,0.7,125.9,7522.1,7650,127.9,0.07,12.59,752.21,765.0,12.79
exp083,system_01,2,BAT,sa_rd,a04,car_tl,5,0.3,1108.5,18209.15,18260,50.85,0.06,221.7,3641.83,3652.0,10.17
exp083,system_01,3,RT,sa_rd,a04,car_tl,10,0.8,792.0,22467.6,22610,142.4,0.08,79.2,2246.76,2261.0,14.24
exp083,system_01,4,"CRE, FT",sa_rd,a04,car_tl,15,0.5,541.0,20782.05,20870,87.95,0.03,36.07,1385.47,1391.33,5.86
exp084,system_01,1,BOSP,sa_rd,a06,car_hd,10,0.7,125.9,7522.1,7650,127.9,0.07,12.59,752.21,765.0,12.79
exp084,system_01,2,BAT,sa_rd,a06,car_hd,5,0.3,1108.5,18209.15,18260,50.85,0.06,221.7,3641.83,3652.0,10.17
exp084,system_01,3,RT,sa_rd,a06,car_hd,10,0.8,792.0,22467.6,22610,142.4,0.08,79.2,2246.76,2261.0,14.24
exp084,system_01,4,FT,sa_rd,a06,car_hd,10,0.5,541.0,20782.8,20870,87.2,0.05,54.1,2078.28,2087.0,8.72
exp084,system_01,5,"FRONT_AXIS_GROUP, REAR_AXIS_GROUP",sa_rd,a06,car_hd,10,0.65,1836.5,43361.55,43480,118.45,0.06,183.65,4336.16,4348.0,11.84
exp084,system_01,5_1_1,"FAX, SSA",sa_rd,a06,car_hd,15,1.2,248.1,9968.65,10170,201.35,0.08,16.54,664.58,678.0,13.42
exp084,system_01,5_2_1,CHS,sa_rd,a06,car_hd,5,0.55,1158.0,24255.55,24350,94.45,0.11,231.6,4851.11,4870.0,18.89
exp084,system_01,5_2_2,"BSA, RAX_HD",sa_rd,a06,car_hd,15,1.2,454.5,13278.65,13480,201.35,0.08,30.3,885.24,898.67,13.42
exp084,system_01,1,BOSP,sa_rd,a06,car_rd,20,1.4,251.8,15044.2,15300,255.8,0.07,12.59,752.21,765.0,12.79
exp084,system_01,2,RT,sa_rd,a06,car_rd,20,1.6,1584.0,44935.2,45220,284.8,0.08,79.2,2246.76,2261.0,14.24
exp084,system_01,3,CORE,sa_rd,a06,car_rd,10,1.1,3360.0,95461.1,95650,188.9,0.11,336.0,9546.11,9565.0,18.89
exp084,system_01,4,"BSA, RAX_RD",sa_rd,a06,car_rd,30,2.4,2899.8,61337.3,61740,402.7,0.08,96.66,2044.58,2058.0,13.42
exp084,system_01,1,RT,sa_rd,a06,car_sa,40,3.2,3168.0,89870.4,90440,569.6,0.08,79.2,2246.76,2261.0,14.24
exp084,system_01,2,FT,sa_rd,a06,car_sa,40,2.0,2164.0,83131.2,83480,348.8,0.05,54.1,2078.28,2087.0,8.72
exp084,system_01,3,SSA,sa_rd,a06,car_sa,40,4.8,97.6,13797.6,14600,802.4,0.12,2.44,344.94,365.0,20.06
exp084,system_01,4,"BSA, CSEB-NABS",sa_rd,a06,car_sa,60,4.8,3732.0,83714.6,84520,805.4,0.08,62.2,1395.24,1408.67,13.42
exp084,system_01,1,BOSP,sa_rd,a06,car_tl,10,0.7,125.9,7522.1,7650,127.9,0.07,12.59,752.21,765.0,12.79
exp084,system_01,2,BAT,sa_rd,a06,car_tl,5,0.3,1108.5,18209.15,18260,50.85,0.06,221.7,3641.83,3652.0,10.17
exp084,system_01,3,RT,sa_rd,a06,car_tl,10,0.8,792.0,22467.6,22610,142.4,0.08,79.2,2246.76,2261.0,14.24
exp084,system_01,4,"CRE, FT",sa_rd,a06,car_tl,15,0.5,541.0,20782.05,20870,87.95,0.03,36.07,1385.47,1391.33,5.86
exp085,system_02,1,BOSP,sa_rd,a00,car_hd,10,0.7,125.9,7522.1,7650,127.9,0.07,12.59,752.21,765.0,12.79
exp085,system_02,2,BAT,sa_rd,a00,car_hd,5,0.3,1108.5,18209.15,18260,50.85,0.06,221.7,3641.83,3652.0,10.17
exp085,system_02,3,RT,sa_rd,a00,car_hd,10,0.9,792.0,22447.2,22610,162.8,0.09,79.2,2244.72,2261.0,16.28
exp085,system_02,4,FT,sa_rd,a00,car_hd,10,1.0,541.0,20688.3,20870,181.7,0.1,54.1,2068.83,2087.0,18.17
exp085,system_02,5,"FRONT_AXIS_GROUP, REAR_AXIS_GROUP",sa_rd,a00,car_hd,10,1.0,1836.5,43308.5,43480,171.5,0.1,183.65,4330.85,4348.0,17.15
exp085,system_02,5_1_1,"FAX, SSA",sa_rd,a00,car_hd,15,1.8,248.1,9852.45,10170,317.55,0.12,16.54,656.83,678.0,21.17
exp085,system_02,5_2_1,CHS,sa_rd,a00,car_hd,5,0.85,1158.0,24198.85,24350,151.15,0.17,231.6,4839.77,4870.0,30.23
exp085,system_02,5_2_2,"BSA, RAX_HD",sa_rd,a00,car_hd,15,1.4,454.5,13239.35,13480,240.65,0.09,30.3,882.62,898.67,16.04
exp085,system_02,1,BOSP,sa_rd,a00,car_rd,20,1.4,251.8,15044.2,15300,255.8,0.07,12.59,752.21,765.0,12.79
exp085,system_02,2,RT,sa_rd,a00,car_rd,20,1.8,1584.0,44894.4,45220,325.6,0.09,79.2,2244.72,2261.0,16.28
exp085,system_02,3,CORE,sa_rd,a00,car_rd,10,1.7,3360.0,95347.7,95650,302.3,0.17,336.0,9534.77,9565.0,30.23
exp085,system_02,4,"BSA, RAX_RD",sa_rd,a00,car_rd,30,2.8,2899.8,61258.7,61740,481.3,0.09,96.66,2041.96,2058.0,16.04
exp085,system_02,1,RT,sa_rd,a00,car_sa,40,3.6,3168.0,89788.8,90440,651.2,0.09,79.2,2244.72,2261.0,16.28
exp085,system_02,2,FT,sa_rd,a00,car_sa,40,4.0,2164.0,82753.2,83480,726.8,0.1,54.1,2068.83,2087.0,18.17
exp085,system_02,3,SSA,sa_rd,a00,car_sa,40,7.2,97.6,13332.8,14600,1267.2,0.18,2.44,333.32,365.0,31.68
exp085,system_02,4,"BSA, CSEB-NABS",sa_rd,a00,car_sa,60,5.6,3732.0,83557.4,84520,962.6,0.09,62.2,1392.62,1408.67,16.04
exp085,system_02,1,BOSP,sa_rd,a00,car_tl,10,0.7,125.9,7522.1,7650,127.9,0.07,12.59,752.21,765.0,12.79
exp085,system_02,2,BAT,sa_rd,a00,car_tl,5,0.3,1108.5,18209.15,18260,50.85,0.06,221.7,3641.83,3652.0,10.17
exp085,system_02,3,RT,sa_rd,a00,car_tl,10,0.9,792.0,22447.2,22610,162.8,0.09,79.2,2244.72,2261.0,16.28
exp085,system_02,4,"CRE, FT",sa_rd,a00,car_tl,15,1.0,541.0,20687.55,20870,182.45,0.07,36.07,1379.17,1391.33,12.16
exp086,system_02,1,BOSP,sa_rd,a02,car_hd,10,0.7,125.9,7522.1,7650,127.9,0.07,12.59,752.21,765.0,12.79
exp086,system_02,2,BAT,sa_rd,a02,car_hd,5,0.3,1108.5,18209.15,18260,50.85,0.06,221.7,3641.83,3652.0,10.17
exp086,system_02,3,RT,sa_rd,a02,car_hd,10,0.8,792.0,22467.6,22610,142.4,0.08,79.2,2246.76,2261.0,14.24
exp086,system_02,4,FT,sa_rd,a02,car_hd,10,0.5,541.0,20782.8,20870,87.2,0.05,54.1,2078.28,2087.0,8.72
exp086,system_02,5,"FRONT_AXIS_GROUP, REAR_AXIS_GROUP",sa_rd,a02,car_hd,10,1.0,1836.5,43308.5,43480,171.5,0.1,183.65,4330.85,4348.0,17.15
exp086,system_02,5_1_1,"FAX, SSA",sa_rd,a02,car_hd,15,1.8,248.1,9852.45,10170,317.55,0.12,16.54,656.83,678.0,21.17
exp086,system_02,5_2_1,CHS,sa_rd,a02,car_hd,5,0.85,1158.0,24198.85,24350,151.15,0.17,231.6,4839.77,4870.0,30.23
exp086,system_02,5_2_2,"BSA, RAX_HD",sa_rd,a02,car_hd,15,1.4,454.5,13239.35,13480,240.65,0.09,30.3,882.62,898.67,16.04
exp086,system_02,1,BOSP,sa_rd,a02,car_rd,20,1.4,251.8,15044.2,15300,255.8,0.07,12.59,752.21,765.0,12.79
exp086,system_02,2,RT,sa_rd,a02,car_rd,20,1.6,1584.0,44935.2,45220,284.8,0.08,79.2,2246.76,2261.0,14.24
exp086,system_02,3,CORE,sa_rd,a02,car_rd,10,1.7,3360.0,95347.7,95650,302.3,0.17,336.0,9534.77,9565.0,30.23
exp086,system_02,4,"BSA, RAX_RD",sa_rd,a02,car_rd,30,2.8,2899.8,61258.7,61740,481.3,0.09,96.66,2041.96,2058.0,16.04
exp086,system_02,1,RT,sa_rd,a02,car_sa,40,3.2,3168.0,89870.4,90440,569.6,0.08,79.2,2246.76,2261.0,14.24
exp086,system_02,2,FT,sa_rd,a02,car_sa,40,2.0,2164.0,83131.2,83480,348.8,0.05,54.1,2078.28,2087.0,8.72
exp086,system_02,3,SSA,sa_rd,a02,car_sa,40,7.2,97.6,13332.8,14600,1267.2,0.18,2.44,333.32,365.0,31.68
exp086,system_02,4,"BSA, CSEB-NABS",sa_rd,a02,car_sa,60,5.6,3732.0,83557.4,84520,962.6,0.09,62.2,1392.62,1408.67,16.04
exp086,system_02,1,BOSP,sa_rd,a02,car_tl,10,0.7,125.9,7522.1,7650,127.9,0.07,12.59,752.21,765.0,12.79
exp086,system_02,2,BAT,sa_rd,a02,car_tl,5,0.3,1108.5,18209.15,18260,50.85,0.06,221.7,3641.83,3652.0,10.17
exp086,system_02,3,RT,sa_rd,a02,car_tl,10,0.8,792.0,22467.6,22610,142.4,0.08,79.2,2246.76,2261.0,14.24
exp086,system_02,4,"CRE, FT",sa_rd,a02,car_tl,15,0.5,541.0,20782.05,20870,87.95,0.03,36.07,1385.47,1391.33,5.86
exp087,system_02,1,BOSP,sa_rd,a04,car_hd,10,0.7,125.9,7522.1,7650,127.9,0.07,12.59,752.21,765.0,12.79
exp087,system_02,2,BAT,sa_rd,a04,car_hd,5,0.3,1108.5,18209.15,18260,50.85,0.06,221.7,3641.83,3652.0,10.17
exp087,system_02,3,RT,sa_rd,a04,car_hd,10,0.8,792.0,22467.6,22610,142.4,0.08,79.2,2246.76,2261.0,14.24
exp087,system_02,4,FT,sa_rd,a04,car_hd,10,0.5,541.0,20782.8,20870,87.2,0.05,54.1,2078.28,2087.0,8.72
exp087,system_02,5,"FRONT_AXIS_GROUP, REAR_AXIS_GROUP",sa_rd,a04,car_hd,10,1.0,1836.5,43308.5,43480,171.5,0.1,183.65,4330.85,4348.0,17.15
exp087,system_02,5_1_1,"FAX, SSA",sa_rd,a04,car_hd,15,1.2,248.1,9968.65,10170,201.35,0.08,16.54,664.58,678.0,13.42
exp087,system_02,5_2_1,CHS,sa_rd,a04,car_hd,5,0.85,1158.0,24198.85,24350,151.15,0.17,231.6,4839.77,4870.0,30.23
exp087,system_02,5_2_2,"BSA, RAX_HD",sa_rd,a04,car_hd,15,1.2,454.5,13278.65,13480,201.35,0.08,30.3,885.24,898.67,13.42
exp087,system_02,1,BOSP,sa_rd,a04,car_rd,20,1.4,251.8,15044.2,15300,255.8,0.07,12.59,752.21,765.0,12.79
exp087,system_02,2,RT,sa_rd,a04,car_rd,20,1.6,1584.0,44935.2,45220,284.8,0.08,79.2,2246.76,2261.0,14.24
exp087,system_02,3,CORE,sa_rd,a04,car_rd,10,1.7,3360.0,95347.7,95650,302.3,0.17,336.0,9534.77,9565.0,30.23
exp087,system_02,4,"BSA, RAX_RD",sa_rd,a04,car_rd,30,2.4,2899.8,61337.3,61740,402.7,0.08,96.66,2044.58,2058.0,13.42
exp087,system_02,1,RT,sa_rd,a04,car_sa,40,3.2,3168.0,89870.4,90440,569.6,0.08,79.2,2246.76,2261.0,14.24
exp087,system_02,2,FT,sa_rd,a04,car_sa,40,2.0,2164.0,83131.2,83480,348.8,0.05,54.1,2078.28,2087.0,8.72
exp087,system_02,3,SSA,sa_rd,a04,car_sa,40,4.8,97.6,13797.6,14600,802.4,0.12,2.44,344.94,365.0,20.06
exp087,system_02,4,"BSA, CSEB-NABS",sa_rd,a04,car_sa,60,4.8,3732.0,83714.6,84520,805.4,0.08,62.2,1395.24,1408.67,13.42
exp087,system_02,1,BOSP,sa_rd,a04,car_tl,10,0.7,125.9,7522.1,7650,127.9,0.07,12.59,752.21,765.0,12.79
exp087,system_02,2,BAT,sa_rd,a04,car_tl,5,0.3,1108.5,18209.15,18260,50.85,0.06,221.7,3641.83,3652.0,10.17
exp087,system_02,3,RT,sa_rd,a04,car_tl,10,0.8,792.0,22467.6,22610,142.4,0.08,79.2,2246.76,2261.0,14.24
exp087,system_02,4,"CRE, FT",sa_rd,a04,car_tl,15,0.5,541.0,20782.05,20870,87.95,0.03,36.07,1385.47,1391.33,5.86
exp088,system_02,1,BOSP,sa_rd,a06,car_hd,10,0.7,125.9,7522.1,7650,127.9,0.07,12.59,752.21,765.0,12.79
exp088,system_02,2,BAT,sa_rd,a06,car_hd,5,0.3,1108.5,18209.15,18260,50.85,0.06,221.7,3641.83,3652.0,10.17
exp088,system_02,3,RT,sa_rd,a06,car_hd,10,0.8,792.0,22467.6,22610,142.4,0.08,79.2,2246.76,2261.0,14.24
exp088,system_02,4,FT,sa_rd,a06,car_hd,10,0.5,541.0,20782.8,20870,87.2,0.05,54.1,2078.28,2087.0,8.72
exp088,system_02,5,"FRONT_AXIS_GROUP, REAR_AXIS_GROUP",sa_rd,a06,car_hd,10,0.65,1836.5,43361.55,43480,118.45,0.06,183.65,4336.16,4348.0,11.84
exp088,system_02,5_1_1,"FAX, SSA",sa_rd,a06,car_hd,15,1.2,248.1,9968.65,10170,201.35,0.08,16.54,664.58,678.0,13.42
exp088,system_02,5_2_1,CHS,sa_rd,a06,car_hd,5,0.55,1158.0,24255.55,24350,94.45,0.11,231.6,4851.11,4870.0,18.89
exp088,system_02,5_2_2,"BSA, RAX_HD",sa_rd,a06,car_hd,15,1.2,454.5,13278.65,13480,201.35,0.08,30.3,885.24,898.67,13.42
exp088,system_02,1,BOSP,sa_rd,a06,car_rd,20,1.4,251.8,15044.2,15300,255.8,0.07,12.59,752.21,765.0,12.79
exp088,system_02,2,RT,sa_rd,a06,car_rd,20,1.6,1584.0,44935.2,45220,284.8,0.08,79.2,2246.76,2261.0,14.24
exp088,system_02,3,CORE,sa_rd,a06,car_rd,10,1.1,3360.0,95461.1,95650,188.9,0.11,336.0,9546.11,9565.0,18.89
exp088,system_02,4,"BSA, RAX_RD",sa_rd,a06,car_rd,30,2.4,2899.8,61337.3,61740,402.7,0.08,96.66,2044.58,2058.0,13.42
exp088,system_02,1,RT,sa_rd,a06,car_sa,40,3.2,3168.0,89870.4,90440,569.6,0.08,79.2,2246.76,2261.0,14.24
exp088,system_02,2,FT,sa_rd,a06,car_sa,40,2.0,2164.0,83131.2,83480,348.8,0.05,54.1,2078.28,2087.0,8.72
exp088,system_02,3,SSA,sa_rd,a06,car_sa,40,4.8,97.6,13797.6,14600,802.4,0.12,2.44,344.94,365.0,20.06
exp088,system_02,4,"BSA, CSEB-NABS",sa_rd,a06,car_sa,60,4.8,3732.0,83714.6,84520,805.4,0.08,62.2,1395.24,1408.67,13.42
exp088,system_02,1,BOSP,sa_rd,a06,car_tl,10,0.7,125.9,7522.1,7650,127.9,0.07,12.59,752.21,765.0,12.79
exp088,system_02,2,BAT,sa_rd,a06,car_tl,5,0.3,1108.5,18209.15,18260,50.85,0.06,221.7,3641.83,3652.0,10.17
exp088,system_02,3,RT,sa_rd,a06,car_tl,10,0.8,792.0,22467.6,22610,142.4,0.08,79.2,2246.76,2261.0,14.24
exp088,system_02,4,"CRE, FT",sa_rd,a06,car_tl,15,0.5,541.0,20782.05,20870,87.95,0.03,36.07,1385.47,1391.33,5.86
exp089,system_03,1,BOSP,sa_rd,a00,car_hd,10,0.7,125.9,7522.1,7650,127.9,0.07,12.59,752.21,765.0,12.79
exp089,system_03,2,BAT,sa_rd,a00,car_hd,5,0.3,1108.5,18209.15,18260,50.85,0.06,221.7,3641.83,3652.0,10.17
exp089,system_03,3,RT,sa_rd,a00,car_hd,10,0.9,792.0,22447.2,22610,162.8,0.09,79.2,2244.72,2261.0,16.28
exp089,system_03,4,FT,sa_rd,a00,car_hd,10,1.0,541.0,20688.3,20870,181.7,0.1,54.1,2068.83,2087.0,18.17
exp089,system_03,5,"FRONT_AXIS_GROUP, REAR_AXIS_GROUP",sa_rd,a00,car_hd,10,1.0,1836.5,43308.5,43480,171.5,0.1,183.65,4330.85,4348.0,17.15
exp089,system_03,5_1_1,"FAX, SSA",sa_rd,a00,car_hd,15,1.8,248.1,9852.45,10170,317.55,0.12,16.54,656.83,678.0,21.17
exp089,system_03,5_2_1,CHS,sa_rd,a00,car_hd,5,0.85,1158.0,24198.85,24350,151.15,0.17,231.6,4839.77,4870.0,30.23
